Frequency_THz,R_air,R_water
2.175987993996998284e+02,8.379208671980848955e-01,8.379209604627360086e-01
2.176388194097048654e+02,8.378888548550937898e-01,8.378889444555307486e-01
2.176788394197098455e+02,8.378568423724150893e-01,8.378569284482895174e-01
2.177188594297148541e+02,8.378248297551980084e-01,8.378249124410143134e-01
2.177588794397198626e+02,8.377928170084083526e-01,8.377928964337063578e-01
2.177988994497248427e+02,8.377608041368360681e-01,8.377608804263673159e-01
2.178389194597298797e+02,8.377287911450997937e-01,8.377288644189981870e-01
2.178789394697348598e+02,8.376967780376537442e-01,8.376968484116007474e-01
2.179189594797398684e+02,8.376647648187928175e-01,8.376648324041758853e-01
2.179589794897448769e+02,8.376327514926582563e-01,8.376328163967249330e-01
2.179989994997498570e+02,8.376007380632429777e-01,8.376008003892491116e-01
2.180390195097548940e+02,8.375687245343964582e-01,8.375687843817493095e-01
2.180790395197598741e+02,8.375367109098300622e-01,8.375367683742268587e-01
2.181190595297648827e+02,8.375046971931212614e-01,8.375047523666826477e-01
2.181590795397698912e+02,8.374726833877184085e-01,8.374727363591175644e-01
2.181990995497748713e+02,8.374406694969460663e-01,8.374407203515326081e-01
2.182391195597799083e+02,8.374086555240075613e-01,8.374087043439286671e-01
2.182791395697848884e+02,8.373766414719913120e-01,8.373766883363065183e-01
2.183191595797898970e+02,8.373446273438728271e-01,8.373446723286671611e-01
2.183591795897949055e+02,8.373126131425200347e-01,8.373126563210110396e-01
2.183991995997998856e+02,8.372805988706963909e-01,8.372806403133391528e-01
2.184392196098048942e+02,8.372485845310647656e-01,8.372486243056521671e-01
2.184792396198099027e+02,8.372165701261907733e-01,8.372166082979507484e-01
2.185192596298149112e+02,8.371845556585463255e-01,8.371845922902353410e-01
2.185592796398199198e+02,8.371525411305130726e-01,8.371525762825069439e-01
2.185992996498248999e+02,8.371205265443852905e-01,8.371205602747658903e-01
2.186393196598299085e+02,8.370885119023726562e-01,8.370885442670127352e-01
2.186793396698349170e+02,8.370564972066045772e-01,8.370565282592481449e-01
2.187193596798398971e+02,8.370244824591310806e-01,8.370245122514725633e-01
2.187593796898449341e+02,8.369924676619273640e-01,8.369924962436865457e-01
2.187993996998499142e+02,8.369604528168953506e-01,8.369604802358903139e-01
2.188394197098549228e+02,8.369284379258670192e-01,8.369284642280847564e-01
2.188794397198599313e+02,8.368964229906060703e-01,8.368964482202699839e-01
2.189194597298649114e+02,8.368644080128110341e-01,8.368644322124464408e-01
2.189594797398699484e+02,8.368323929941176020e-01,8.368324162046145709e-01
2.189994997498749285e+02,8.368003779361005146e-01,8.368004001967748184e-01
2.190395197598799371e+02,8.367683628402758922e-01,8.367683841889275165e-01
2.190795397698849456e+02,8.367363477081030121e-01,8.367363681810728870e-01
2.191195597798899257e+02,8.367043325409873056e-01,8.367043521732113742e-01
2.191595797898949627e+02,8.366723173402810243e-01,8.366723361653432001e-01
2.191995997998999428e+02,8.366403021072864599e-01,8.366403201574688087e-01
2.192396198099049514e+02,8.366082868432563879e-01,8.366083041495884220e-01
2.192796398199099599e+02,8.365762715493970658e-01,8.365762881417021513e-01
2.193196598299149400e+02,8.365442562268691207e-01,8.365442721338105514e-01
2.193596798399199770e+02,8.365122408767895479e-01,8.365122561259136225e-01
2.193996998499249571e+02,8.364802255002333764e-01,8.364802401180118085e-01
2.194397198599299657e+02,8.364482100982348900e-01,8.364482241101051097e-01
2.194797398699349742e+02,8.364161946717890705e-01,8.364162081021938588e-01
2.195197598799399543e+02,8.363841792218537075e-01,8.363841920942783892e-01
2.195597798899449913e+02,8.363521637493498417e-01,8.363521760863587007e-01
2.195997998999499714e+02,8.363201482551638755e-01,8.363201600784351264e-01
2.196398199099549799e+02,8.362881327401481268e-01,8.362881440705076663e-01
2.196798399199599885e+02,8.362561172051230507e-01,8.362561280625767646e-01
2.197198599299649686e+02,8.362241016508771274e-01,8.362241120546424211e-01
2.197598799399699772e+02,8.361920860781690834e-01,8.361920960467046360e-01
2.197998999499749857e+02,8.361600704877288903e-01,8.361600800387639643e-01
2.198399199599799942e+02,8.361280548802578760e-01,8.361280640308200729e-01
2.198799399699850028e+02,8.360960392564312782e-01,8.360960480228735170e-01
2.199199599799899829e+02,8.360640236168978001e-01,8.360640320149241855e-01
2.199599799899949915e+02,8.360320079622816092e-01,8.360320160069723006e-01
2.200000000000000000e+02,8.359999922931825589e-01,8.359999999990179731e-01
